age,dob,gender,version,counter,block,trial,rule,target,Right,Left,rt,right answer,hit,no hits
adult,27/09/1991,f,1,58,2,2,dog.jpg,1,dog05.jpg,cat10.jpg,0.8851,1,1,1
adult,27/09/1991,f,1,59,2,3,dog.jpg,1,dog01.jpg,cat05.jpg,0.62646,1,1,1
adult,27/09/1991,f,1,60,2,4,dog.jpg,1,dog04.jpg,boat04.jpg,0.62704,1,1,1
adult,27/09/1991,f,1,61,2,1,dog.jpg,0,cat10.jpg,boat10.jpg,0,1,0,0
adult,27/09/1991,f,1,62,2,2,dog.jpg,1,cat08.jpg,dog10.jpg,0.60383,1,1,1
adult,27/09/1991,f,1,63,2,3,dog.jpg,0,cat06.jpg,boat03.jpg,0,1,0,0
adult,27/09/1991,f,1,64,2,4,dog.jpg,0,boat06.jpg,cat02.jpg,0,1,0,0
adult,27/09/1991,f,1,65,2,1,dog.jpg,0,boat09.jpg,cat07.jpg,0,1,0,0
adult,27/09/1991,f,1,66,2,2,dog.jpg,0,cat05.jpg,boat04.jpg,0.69985,0,1,2
adult,27/09/1991,f,1,67,2,3,dog.jpg,0,cat09.jpg,boat05.jpg,0,1,0,0
adult,27/09/1991,f,1,68,2,4,dog.jpg,1,dog03.jpg,boat05.jpg,0.63935,1,1,1
adult,27/09/1991,f,1,69,2,1,dog.jpg,1,dog06.jpg,cat04.jpg,0.69959,1,1,1
adult,27/09/1991,f,1,70,2,2,dog.jpg,1,dog01.jpg,cat02.jpg,0.89774,1,1,1
adult,27/09/1991,f,1,71,2,3,dog.jpg,1,dog09.jpg,boat06.jpg,0.66398,1,1,1
adult,27/09/1991,f,1,72,2,4,dog.jpg,0,boat01.jpg,cat08.jpg,0,1,0,0
adult,27/09/1991,f,1,73,2,1,dog.jpg,1,dog10.jpg,boat06.jpg,0.56514,1,1,1
adult,27/09/1991,f,1,74,2,2,dog.jpg,1,boat08.jpg,dog05.jpg,1.1055,1,1,1
adult,27/09/1991,f,1,75,2,3,dog.jpg,1,dog06.jpg,cat05.jpg,0.79914,1,1,1
adult,27/09/1991,f,1,76,2,4,dog.jpg,0,cat07.jpg,cat09.jpg,0,1,0,0
adult,27/09/1991,f,1,77,2,1,dog.jpg,0,boat07.jpg,cat09.jpg,0,1,0,0
adult,27/09/1991,f,1,78,2,2,dog.jpg,0,boat07.jpg,boat03.jpg,0,1,0,0
adult,27/09/1991,f,1,79,2,3,dog.jpg,1,dog08.jpg,cat03.jpg,1.0078,1,1,1
adult,27/09/1991,f,1,80,2,4,dog.jpg,1,boat01.jpg,dog10.jpg,0.76171,1,1,1
adult,27/09/1991,f,1,81,3,1,car.jpg,1,cat07.jpg,car07.jpg,0.73758,1,1,1
adult,27/09/1991,f,1,82,3,2,car.jpg,0,boat10.jpg,dog04.jpg,1.2135,0,1,2
adult,27/09/1991,f,1,83,3,3,car.jpg,0,cat10.jpg,dog07.jpg,0,1,0,0
adult,27/09/1991,f,1,84,3,4,car.jpg,1,car03.jpg,cat08.jpg,0.77407,1,1,1
adult,27/09/1991,f,1,85,3,1,dog.jpg,0,cat02.jpg,cat10.jpg,0,1,0,0
adult,27/09/1991,f,1,86,3,2,dog.jpg,1,dog06.jpg,cat02.jpg,0.84692,1,1,1
adult,27/09/1991,f,1,87,3,3,dog.jpg,0,boat03.jpg,boat04.jpg,0,1,0,0
adult,27/09/1991,f,1,88,3,4,dog.jpg,1,boat01.jpg,dog03.jpg,0.73844,1,1,1
adult,27/09/1991,f,1,89,3,1,car.jpg,0,dog02.jpg,boat02.jpg,0,1,0,0
adult,27/09/1991,f,1,90,3,2,car.jpg,1,car01.jpg,dog04.jpg,0.79917,1,1,1
adult,27/09/1991,f,1,91,3,3,car.jpg,1,dog04.jpg,car04.jpg,1.0579,1,1,1
adult,27/09/1991,f,1,92,3,4,car.jpg,1,car03.jpg,dog02.jpg,0.82317,1,1,1
adult,27/09/1991,f,1,93,3,1,dog.jpg,1,dog08.jpg,car06.jpg,1.1057,1,1,1
adult,27/09/1991,f,1,94,3,2,dog.jpg,0,boat08.jpg,cat03.jpg,0,1,0,0
adult,27/09/1991,f,1,95,3,3,dog.jpg,0,car10.jpg,boat07.jpg,0,1,0,0
adult,27/09/1991,f,1,96,3,4,dog.jpg,0,car05.jpg,boat06.jpg,0,1,0,0
adult,27/09/1991,f,1,97,3,1,car.jpg,0,boat05.jpg,dog06.jpg,0,1,0,0
adult,27/09/1991,f,1,98,3,2,car.jpg,1,car06.jpg,cat01.jpg,0.74898,1,1,1
adult,27/09/1991,f,1,99,3,3,car.jpg,1,dog08.jpg,car01.jpg,1.2406,1,1,1
adult,27/09/1991,f,1,100,3,4,car.jpg,1,boat02.jpg,car07.jpg,0.948,1,1,1
adult,27/09/1991,f,1,101,3,1,dog.jpg,1,boat10.jpg,dog02.jpg,0.77317,1,1,1
adult,27/09/1991,f,1,102,3,2,dog.jpg,1,dog09.jpg,car09.jpg,0.73705,1,1,1
adult,27/09/1991,f,1,103,3,3,dog.jpg,1,cat09.jpg,dog09.jpg,0.92209,1,1,1
adult,27/09/1991,f,1,104,3,4,dog.jpg,1,cat01.jpg,dog02.jpg,0.8468,1,1,1
adult,27/09/1991,f,1,105,3,1,car.jpg,1,car06.jpg,boat02.jpg,0.82256,1,1,1
adult,27/09/1991,f,1,106,3,2,car.jpg,1,dog02.jpg,car10.jpg,0.78556,1,1,1
adult,27/09/1991,f,1,107,3,3,car.jpg,0,cat09.jpg,boat06.jpg,0,1,0,0
adult,27/09/1991,f,1,108,3,4,car.jpg,0,boat02.jpg,boat08.jpg,0,1,0,0
adult,27/09/1991,f,1,109,3,1,dog.jpg,0,cat10.jpg,cat08.jpg,0,1,0,0
adult,27/09/1991,f,1,110,3,2,dog.jpg,0,cat05.jpg,car06.jpg,0,1,0,0
adult,27/09/1991,f,1,111,3,3,dog.jpg,1,boat04.jpg,dog07.jpg,0.95982,1,1,1
adult,27/09/1991,f,1,112,3,4,dog.jpg,1,car08.jpg,dog01.jpg,0.84933,1,1,1
adult,27/09/1991,f,1,113,3,1,car.jpg,0,boat05.jpg,dog10.jpg,0,1,0,0
adult,27/09/1991,f,1,114,3,2,car.jpg,0,boat02.jpg,dog06.jpg,0,1,0,0
adult,27/09/1991,f,1,115,3,3,car.jpg,0,cat08.jpg,dog10.jpg,0,1,0,0
adult,27/09/1991,f,1,116,3,4,car.jpg,0,boat04.jpg,dog10.jpg,0,1,0,0
adult,27/09/1991,f,1,117,3,1,dog.jpg,1,dog09.jpg,car06.jpg,0.87058,1,1,1
adult,27/09/1991,f,1,118,3,2,dog.jpg,1,dog09.jpg,car01.jpg,0.86075,1,1,1
adult,27/09/1991,f,1,119,3,3,dog.jpg,0,boat03.jpg,car03.jpg,0,1,0,0
adult,27/09/1991,f,1,120,3,4,dog.jpg,1,car10.jpg,dog07.jpg,0.67159,1,1,1
adult,27/09/1991,f,1,121,3,1,car.jpg,1,car05.jpg,dog04.jpg,0.68839,1,1,1
adult,27/09/1991,f,1,122,3,2,car.jpg,1,dog08.jpg,car02.jpg,0.64998,1,1,1
adult,27/09/1991,f,1,123,3,3,car.jpg,0,dog09.jpg,cat02.jpg,0,1,0,0
adult,27/09/1991,f,1,124,3,4,car.jpg,0,dog04.jpg,boat02.jpg,0.71183,0,1,2
adult,27/09/1991,f,1,125,3,1,dog.jpg,0,car05.jpg,boat04.jpg,0,1,0,0
adult,27/09/1991,f,1,126,3,2,dog.jpg,1,car01.jpg,dog08.jpg,1.0086,1,1,1
adult,27/09/1991,f,1,127,3,3,dog.jpg,1,dog01.jpg,car04.jpg,0.68917,1,1,1
adult,27/09/1991,f,1,128,3,4,dog.jpg,1,dog06.jpg,cat02.jpg,0.72532,1,1,1
adult,27/09/1991,f,1,129,3,1,car.jpg,0,boat01.jpg,boat05.jpg,0,1,0,0
adult,27/09/1991,f,1,130,3,2,car.jpg,1,dog04.jpg,car09.jpg,0.76321,1,1,1
adult,27/09/1991,f,1,131,3,3,car.jpg,1,cat10.jpg,car10.jpg,0.70037,1,1,1
adult,27/09/1991,f,1,132,3,4,car.jpg,1,cat02.jpg,car02.jpg,0.61397,1,1,1
adult,27/09/1991,f,1,133,3,1,dog.jpg,1,car01.jpg,dog10.jpg,0.51691,1,1,1
adult,27/09/1991,f,1,134,3,2,dog.jpg,1,dog05.jpg,boat10.jpg,0.62643,1,1,1
adult,27/09/1991,f,1,135,3,3,dog.jpg,0,boat07.jpg,car08.jpg,0,1,0,0
adult,27/09/1991,f,1,136,3,4,dog.jpg,0,car04.jpg,cat08.jpg,0,1,0,0
adult,27/09/1991,f,1,137,3,1,car.jpg,1,boat07.jpg,car02.jpg,0.60048,1,1,1
adult,27/09/1991,f,1,138,3,2,car.jpg,1,car05.jpg,cat04.jpg,0.60308,1,1,1
adult,27/09/1991,f,1,139,3,3,car.jpg,1,dog01.jpg,car01.jpg,0.56433,1,1,1
adult,27/09/1991,f,1,140,3,4,car.jpg,1,cat01.jpg,car03.jpg,0.65118,1,1,1
adult,27/09/1991,f,1,141,3,1,dog.jpg,1,dog03.jpg,car05.jpg,0.81104,1,1,1
adult,27/09/1991,f,1,142,3,2,dog.jpg,1,dog06.jpg,car04.jpg,0.51815,1,1,1
adult,27/09/1991,f,1,143,3,3,dog.jpg,1,dog10.jpg,car03.jpg,0.50382,1,1,1
adult,27/09/1991,f,1,144,3,4,dog.jpg,0,boat08.jpg,car08.jpg,0,1,0,0
adult,27/09/1991,f,1,145,3,1,car.jpg,1,dog09.jpg,car03.jpg,1.2391,1,1,1
adult,27/09/1991,f,1,146,3,2,car.jpg,1,dog09.jpg,car01.jpg,0.54239,1,1,1
adult,27/09/1991,f,1,147,3,3,car.jpg,1,car08.jpg,dog05.jpg,0.5774,1,1,1
adult,27/09/1991,f,1,148,3,4,car.jpg,1,car04.jpg,boat10.jpg,0.84845,1,1,1
adult,27/09/1991,f,1,149,3,1,dog.jpg,0,boat06.jpg,cat07.jpg,0,1,0,0
adult,27/09/1991,f,1,150,3,2,dog.jpg,0,boat04.jpg,boat09.jpg,0,1,0,0
adult,27/09/1991,f,1,151,3,3,dog.jpg,0,car05.jpg,boat03.jpg,0,1,0,0
adult,27/09/1991,f,1,152,3,4,dog.jpg,1,dog07.jpg,car05.jpg,0.68797,1,1,1
adult,27/09/1991,f,1,153,3,1,car.jpg,1,car03.jpg,dog06.jpg,0.553,1,1,1
adult,27/09/1991,f,1,154,3,2,car.jpg,0,boat09.jpg,cat09.jpg,0,1,0,0
adult,27/09/1991,f,1,155,3,3,car.jpg,0,boat08.jpg,cat09.jpg,0,1,0,0
adult,27/09/1991,f,1,156,3,4,car.jpg,0,dog09.jpg,cat08.jpg,0,1,0,0
adult,27/09/1991,f,1,157,3,1,dog.jpg,1,dog02.jpg,car04.jpg,0.94603,1,1,1
adult,27/09/1991,f,1,158,3,2,dog.jpg,0,car03.jpg,cat01.jpg,0,1,0,0
adult,27/09/1991,f,1,159,3,3,dog.jpg,1,boat09.jpg,dog01.jpg,0.90877,1,1,1
adult,27/09/1991,f,1,160,3,4,dog.jpg,1,dog01.jpg,cat09.jpg,0.61619,1,1,1
